X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8392005.93963953,4855563.76987732,17129,Bus,118,Northbound,26091,Providence Rd & Ridge Rd,39.928543,-75.386672,Spring 2025,0,1,0,0,0,0
-8368768.32989491,4859272.42363495,17130,Bus,124,Eastbound,10283,Market St & 23rd St,39.954086,-75.177925,Spring 2025,0,6,0,1,0,1
-8392152.88136738,4855944.6913799,17131,Bus,118,Northbound,26093,Providence Rd & Maple Av - FS,39.931167,-75.387992,Spring 2025,1,10,1,6,0,0
-8368915.16030327,4859296.23969,17132,Bus,124,Eastbound,10285,Market St & 24th St,39.95425,-75.179244,Spring 2025,2,1,0,0,1,0
-8392324.42470269,4856245.34514797,17133,Bus,118,Northbound,26095,Providence Rd & School Ln - FS,39.933238,-75.389533,Spring 2025,0,1,1,2,0,0
-8395131.45698254,4877497.5179761,17134,Bus,124,Eastbound,14962,Swedesford Rd & Old Eagle School Rd - MBNS,40.079471,-75.414749,Spring 2025,2,0,0,0,0,0
-8392960.61559258,4857308.2313234,17135,Bus,118,Northbound,26099,Providence Rd & Rose Tree Park Dr - FS,39.940559,-75.395248,Spring 2025,0,1,0,0,0,0
-8396441.91002816,4876779.42145254,17136,Bus,124,Eastbound,14963,Swedesford Rd & West Valley Rd - FS,40.074535,-75.426521,Spring 2025,24,0,18,0,8,0
-8393037.09208275,4857976.71300132,17137,Bus,118,Northbound,26103,Palmers Mill Rd & Mansion Dr,39.945163,-75.395935,Spring 2025,0,0,0,0,0,0
-8394002.67734589,4877827.19641561,17138,Bus,124,Eastbound,14964,Swedesford Rd & South Warner - MBNS,40.081737,-75.404609,Spring 2025,16,0,7,0,8,0
-8392878.23916939,4858596.01342715,17139,Bus,118,Northbound,26104,Palmers Mill Rd & Lakeview Dr,39.949428,-75.394508,Spring 2025,0,0,0,0,0,0
-8393581.44439273,4878296.12688489,17140,Bus,124,Eastbound,14965,North Warner Rd & North Gulph Rd,40.08496,-75.400825,Spring 2025,44,1,38,0,32,1
-8392775.49127939,4859929.41916904,17141,Bus,118,Northbound,26106,Newtown St Rd & Springton Mews Cir,39.95861,-75.393585,Spring 2025,0,0,0,0,0,0
-8391447.11579575,4878775.70145233,17142,Bus,124,Eastbound,14967,DeKalb Pk & Allendale Rd - FS,40.088256,-75.381652,Spring 2025,18,0,10,0,9,0
-8392843.39616877,4860190.3996155,17143,Bus,118,Northbound,26107,Newtown Street Rd & Cedar Grove Rd,39.960407,-75.394195,Spring 2025,1,0,0,0,0,0
-8390368.54124946,4879269.704996,17144,Bus,124,Eastbound,14968,DeKalb Pk & Pinecrest Ln - FS,40.091651,-75.371963,Spring 2025,3,0,6,1,2,0
-8393232.3464696,4862196.12600947,17145,Bus,118,Northbound,26113,Newtown Street Rd & Camelot Ln - MBFS,39.974216,-75.397689,Spring 2025,0,1,0,1,0,0
-8390277.70454497,4879309.7210894,17146,Bus,124,Eastbound,14969,DeKalb Pk & Kings Circle - MBNS,40.091926,-75.371147,Spring 2025,17,0,13,2,12,2
-8393216.20514344,4862774.14207351,17147,Bus,118,Northbound,26114,Newtown Street Rd & Cornerstone Dr - FS,39.978195,-75.397544,Spring 2025,0,2,0,0,0,0
-8389239.8729323,4879476.18977332,17148,Bus,124,Eastbound,14970,Henderson Rd & Tyler Rd,40.09307,-75.361824,Spring 2025,9,2,7,2,2,1
